	shannon	observed_otus
KO6	6.36569810683	250.0
WT8	4.96854815733	178.0
KO2	6.10627607032	234.0
KO5	6.05113084215	226.0
OE2	5.65674795137	215.0
WT1	5.33300663637	225.0
WT2	5.86921231577	247.0
WT4	5.80561328946	230.0
KO7	5.91975320604	226.0
KO3	4.86146776754	204.0
WT6	5.7671224659	228.0
OE4	5.73474614599	217.0
KO9	6.00330057322	220.0
WT3	6.06664921013	246.0
KO1	5.66702345654	212.0
KO4	5.91963858528	225.0
WT5	5.48412564767	197.0
KO8	5.79426005148	201.0
OE6	5.68189297364	206.0
OE5	5.78934915766	202.0
WT7	6.1434456211	242.0
OE7	5.5991297486	188.0
WT9	5.5554152939	216.0
OE1	5.84191425126	214.0
OE8	5.87616994223	208.0
OE9	5.77511015817	196.0
OE3	5.55189296955	198.0
