	shannon	observed_otus
KO6	6.2189869339	258.0
WT8	5.13266919064	225.0
KO2	6.2640850758	287.0
KO5	6.15610812392	286.0
OE2	5.70293575796	248.0
WT1	5.30775234812	238.0
WT2	5.94399142751	276.0
WT4	6.03764515007	287.0
KO7	5.93154109902	250.0
KO3	4.85397970956	228.0
WT6	5.78093351259	260.0
KO9	5.97510350622	247.0
WT3	6.0045567253	282.0
KO1	5.84213397858	249.0
KO4	5.90684365601	271.0
WT5	5.63783076885	232.0
KO8	5.92631449536	249.0
OE6	5.73393917597	237.0
OE5	5.8462619516	246.0
WT7	6.06446186426	267.0
OE7	5.63049153686	222.0
WT9	5.4079004092	228.0
OE1	5.83243221834	232.0
OE8	5.86970266452	241.0
OE9	5.81665826981	234.0
