	shannon	observed_otus
KO6	6.27378045925	238.0
WT8	5.11524983182	190.0
KO2	6.09364748775	238.0
KO5	5.99305902063	239.0
OE2	5.71291925609	215.0
WT1	5.32619206767	210.0
WT2	5.88623893068	249.0
WT4	5.94957675592	243.0
KO7	5.85440717059	232.0
KO3	4.72565986065	198.0
WT6	5.63602903752	200.0
OE4	5.68146557722	211.0
KO9	6.03232454922	223.0
WT3	6.00717548337	232.0
KO1	5.81956650962	231.0
KO4	5.89326142815	226.0
WT5	5.5862210803	211.0
KO8	5.77372265488	197.0
OE6	5.7493211529	206.0
OE5	5.79007274811	205.0
WT7	6.20327474544	239.0
OE7	5.54576653501	191.0
WT9	5.56673880159	226.0
OE1	5.86877561702	215.0
OE8	5.78431007834	199.0
OE9	5.73332247491	194.0
OE3	5.55512433439	194.0
