	shannon	observed_otus
KO6	6.28754022986	243.0
WT8	5.04489943214	191.0
KO2	6.05554577986	236.0
KO5	6.04517892132	232.0
OE2	5.72819050051	214.0
WT1	5.32778221894	208.0
WT2	5.78455065014	236.0
WT4	5.91957587768	242.0
KO7	5.99586135673	235.0
KO3	4.8450554263	196.0
WT6	5.73220615401	229.0
OE4	5.69807502222	217.0
KO9	6.01573682414	219.0
WT3	5.87114137155	212.0
KO1	5.6813295381	219.0
KO4	5.75120236251	219.0
WT5	5.46880830903	210.0
KO8	5.8480481948	222.0
OE6	5.62172502234	198.0
OE5	5.71259124371	213.0
WT7	6.16924735539	243.0
OE7	5.54377123732	188.0
WT9	5.43183601709	203.0
OE1	5.70022008016	191.0
OE8	5.85929201817	210.0
OE9	5.70677631195	201.0
OE3	5.45224376126	196.0
