	shannon	observed_otus
KO6	6.25582216975	265.0
WT8	4.9827630788	203.0
KO2	6.0672886	253.0
KO5	6.13449789074	266.0
OE2	5.76073348081	237.0
WT1	5.50224434894	255.0
WT2	5.97987143209	283.0
WT4	5.98199347384	268.0
KO7	5.92731693833	246.0
KO3	4.83238477134	202.0
WT6	5.74523459376	230.0
OE4	5.73335831187	240.0
KO9	6.06385627508	251.0
WT3	6.03997910615	260.0
KO1	5.66253522678	236.0
KO4	5.84900667181	247.0
WT5	5.49620843431	214.0
KO8	5.9345593911	241.0
OE6	5.79687468298	223.0
OE5	5.84970191054	238.0
WT7	6.12723258415	261.0
OE7	5.62374412273	204.0
WT9	5.47812024821	227.0
OE1	5.85889010819	223.0
OE8	5.88758916972	224.0
OE9	5.81280916543	230.0
OE3	5.49695012856	211.0
