	shannon	observed_otus
KO6	6.28425625639	280.0
WT8	5.07191816156	223.0
KO2	6.15566503562	274.0
KO5	6.01565352441	269.0
OE2	5.71724728915	258.0
WT1	5.43940491653	260.0
WT2	5.83976431575	273.0
WT4	5.98614015162	292.0
KO7	5.9156565772	271.0
KO3	4.79555885121	240.0
WT6	5.78776485525	263.0
KO9	6.05693234061	278.0
WT3	5.97520819811	273.0
KO1	5.81338854071	261.0
KO4	5.94781734902	277.0
WT5	5.69368115066	262.0
KO8	5.90763772992	263.0
OE6	5.7034146489	237.0
OE5	5.82584501207	253.0
WT7	6.06844995585	267.0
OE7	5.69032466307	244.0
WT9	5.54762128359	261.0
OE1	5.8593146159	243.0
OE8	5.89716992175	245.0
OE9	5.81332749636	241.0
