	shannon	observed_otus
KO6	6.11794281774	180.0
WT8	4.8722931571	129.0
KO2	6.16568334	192.0
KO5	6.01538391717	179.0
OE2	5.32699728865	134.0
WT1	5.31328102204	166.0
WT2	5.78704398418	188.0
WT4	5.7085678306	182.0
KO7	5.74726927947	172.0
KO3	4.72925259466	150.0
WT6	5.58484497103	153.0
OE4	5.55208881395	150.0
KO9	5.8623705466	169.0
WT3	5.89366230411	183.0
KO1	5.60502969095	163.0
KO4	5.81458482942	172.0
WT5	5.43831766903	146.0
KO8	5.68933360846	165.0
OE6	5.63026173964	148.0
OE5	5.63284654959	160.0
WT7	5.94537296429	182.0
OE7	5.50574521373	146.0
WT9	5.41328335948	151.0
OE1	5.79403311248	151.0
OE8	5.88651063994	160.0
OE9	5.67832957465	149.0
OE3	5.29265436778	143.0
