	shannon	observed_otus
KO6	6.0198963974	178.0
WT8	5.07923533584	163.0
KO2	6.10803137275	196.0
KO5	5.8448847171	187.0
OE2	5.66784329268	180.0
WT1	5.22167195134	174.0
WT2	5.92788590556	208.0
WT4	5.86620000539	195.0
KO7	5.81246715576	190.0
KO3	4.75258310072	153.0
WT6	5.58113450363	163.0
OE4	5.60985664721	187.0
KO9	5.91166139175	191.0
WT3	5.82465739654	183.0
KO1	5.8900589019	196.0
KO4	5.82158321726	185.0
WT5	5.49373284052	167.0
KO8	5.78208722187	172.0
OE6	5.54265716329	150.0
OE5	5.69261039391	171.0
WT7	6.05761004476	189.0
OE7	5.59459381659	161.0
WT9	5.32063701816	164.0
OE1	5.63422625368	162.0
OE8	5.75088202549	168.0
OE9	5.6160863779	166.0
OE3	5.44745776206	163.0
