	shannon	observed_otus
KO6	6.2764659743	268.0
WT8	5.09230014024	222.0
KO2	6.13901692937	279.0
KO5	6.14101824493	274.0
OE2	5.69867807976	234.0
WT1	5.48701352968	264.0
WT2	5.89830802385	259.0
WT4	5.9571040499	267.0
KO7	5.94457167694	243.0
KO3	4.82973787828	222.0
WT6	5.76401817642	246.0
OE4	5.7431722527	245.0
KO9	6.11173406918	267.0
WT3	5.93825907233	258.0
KO1	5.83352543979	251.0
KO4	5.90460444626	258.0
WT5	5.58046597642	232.0
KO8	5.84934841819	234.0
OE6	5.73930730444	225.0
OE5	5.83860260732	237.0
WT7	6.07957877651	249.0
OE7	5.65570236302	226.0
WT9	5.51763875484	240.0
OE1	5.8035400227	224.0
OE8	5.9151630727	237.0
OE9	5.74266981662	221.0
OE3	5.49161480506	219.0
