	shannon	observed_otus
KO6	6.08981293694	206.0
WT8	5.08479115274	176.0
KO2	6.05855610049	221.0
KO5	5.9776694762	218.0
OE2	5.60329337313	188.0
WT1	5.29942148851	203.0
WT2	5.84820178385	220.0
WT4	5.84860549821	226.0
KO7	5.76590075038	201.0
KO3	4.70516988241	168.0
WT6	5.64427678995	189.0
OE4	5.70774500854	199.0
KO9	5.9970381088	209.0
WT3	5.845081757	212.0
KO1	5.68557346525	198.0
KO4	5.75162685056	199.0
WT5	5.60820420192	190.0
KO8	5.73929194165	197.0
OE6	5.63763904292	189.0
OE5	5.75168267967	195.0
WT7	6.0505499691	219.0
OE7	5.6421895452	192.0
WT9	5.40801907509	190.0
OE1	5.78970214119	191.0
OE8	5.82827564392	198.0
OE9	5.72649867457	184.0
OE3	5.43863820002	184.0
