	shannon	observed_otus
KO6	6.14927243131	200.0
WT8	5.00811888901	151.0
KO2	5.97631969593	190.0
KO5	5.83131744304	193.0
OE2	5.57529268676	167.0
WT1	5.39142261827	189.0
WT2	5.84073003928	199.0
WT4	5.80656388119	189.0
KO7	5.84257390239	178.0
KO3	4.59891986401	139.0
WT6	5.60993309965	182.0
OE4	5.6104158641	173.0
KO9	5.77266822298	177.0
WT3	5.81174523902	195.0
KO1	5.72788450081	173.0
KO4	5.83282971721	177.0
WT5	5.44629454572	175.0
KO8	5.65354162091	165.0
OE6	5.51137266875	155.0
OE5	5.70866284848	178.0
WT7	6.02201988994	202.0
OE7	5.45831261466	156.0
WT9	5.40094732844	170.0
OE1	5.7947748314	174.0
OE8	5.79741851046	173.0
OE9	5.6744997405	168.0
OE3	5.5269022803	169.0
