	shannon	observed_otus
KO6	6.10599775342	214.0
WT8	4.8121144786	151.0
KO2	6.0202449434	207.0
KO5	5.95090429227	206.0
OE2	5.68693331431	190.0
WT1	5.26936678039	195.0
WT2	5.85680067916	214.0
WT4	5.9371602245	217.0
KO7	6.00845946932	214.0
KO3	4.6521726452	155.0
WT6	5.72319867397	190.0
OE4	5.62641196828	185.0
KO9	5.96427889044	205.0
WT3	5.97230806526	200.0
KO1	5.76367492777	198.0
KO4	5.85605124953	200.0
WT5	5.61952139975	207.0
KO8	5.75311244962	189.0
OE6	5.50968722154	173.0
OE5	5.68442538786	184.0
WT7	5.92583933584	199.0
OE7	5.54682649773	175.0
WT9	5.55715187699	191.0
OE1	5.82774871303	181.0
OE8	5.84102791556	188.0
OE9	5.75862147566	173.0
OE3	5.44370066396	180.0
