	shannon	observed_otus
KO6	6.17339330086	223.0
WT8	5.02498468762	199.0
KO2	6.06585252009	244.0
KO5	5.9118780895	221.0
OE2	5.64365258188	213.0
WT1	5.27135762727	223.0
WT2	5.92600689851	246.0
WT4	5.91415751237	234.0
KO7	5.85144982842	229.0
KO3	4.71149997434	194.0
WT6	5.65037431453	209.0
OE4	5.73815109281	217.0
KO9	5.99081066907	223.0
WT3	5.90455729592	225.0
KO1	5.75071093584	215.0
KO4	5.94297499481	225.0
WT5	5.4436834508	219.0
KO8	5.88851119379	225.0
OE6	5.65642321657	204.0
OE5	5.72431157172	210.0
WT7	5.98727960485	226.0
OE7	5.59343924537	201.0
WT9	5.54131309126	211.0
OE1	5.80164127844	209.0
OE8	5.87542743303	207.0
OE9	5.78239142544	209.0
OE3	5.4850951772	191.0
