	shannon	observed_otus
KO6	6.01534620934	161.0
WT8	5.0306899003	122.0
KO2	5.73637704211	157.0
KO5	5.92909625546	154.0
OE2	5.42026060391	132.0
WT1	5.15746900393	135.0
WT2	5.81900641553	164.0
WT4	5.79283915269	156.0
KO7	5.81729341904	149.0
KO3	4.57040773164	128.0
WT6	5.45541559259	136.0
OE4	5.52740914995	142.0
KO9	5.92526358198	154.0
WT3	5.83058936214	154.0
KO1	5.54721715274	147.0
KO4	5.63345357372	147.0
WT5	5.43119780751	134.0
KO8	5.78712608653	147.0
OE6	5.60942531475	149.0
OE5	5.54718825196	135.0
WT7	5.77499948522	154.0
OE7	5.65911595418	145.0
WT9	5.32686614285	134.0
OE1	5.67200761029	142.0
OE8	5.6441815496	135.0
OE9	5.71709559752	141.0
OE3	5.34629935957	133.0
