	shannon	observed_otus
KO6	5.75807274185	117.0
WT8	4.74565135047	89.0
KO2	5.86227480854	117.0
KO5	5.79123308978	121.0
OE2	5.3163841006	99.0
WT1	5.00360805656	104.0
WT2	5.46064927569	116.0
WT4	5.52418438619	109.0
KO7	5.58041200262	106.0
KO3	4.42332294941	84.0
WT6	5.71430080184	116.0
OE4	5.58564338181	107.0
KO9	5.66783462172	109.0
WT3	5.6655582853	114.0
KO1	5.21656965597	94.0
KO4	5.51281209001	101.0
WT5	5.36630596821	103.0
KO8	5.5314209547	107.0
OE6	5.16829003307	92.0
OE5	5.46989011513	114.0
WT7	5.82349101158	115.0
OE7	5.18797474673	94.0
WT9	5.18628331813	102.0
OE1	5.57186257396	101.0
OE8	5.5178628783	104.0
OE9	5.60251331257	100.0
OE3	5.09237315331	95.0
