	shannon	observed_otus
KO6	6.19997482045	243.0
WT8	5.11321523666	180.0
KO2	6.04577825427	235.0
KO5	6.09337345401	233.0
OE2	5.70086705391	217.0
WT1	5.27006901358	207.0
WT2	5.96952698277	257.0
WT4	5.97152549209	256.0
KO7	5.8826258762	230.0
KO3	4.77763572025	193.0
WT6	5.74887330506	226.0
OE4	5.72582741254	221.0
KO9	5.97251485683	228.0
WT3	5.90492925536	240.0
KO1	5.77601266149	232.0
KO4	5.78325384601	224.0
WT5	5.57425361597	221.0
KO8	5.80537133138	233.0
OE6	5.64689570048	203.0
OE5	5.84532099594	227.0
WT7	6.09137914584	239.0
OE7	5.57316220228	202.0
WT9	5.44560901881	218.0
OE1	5.84781943742	215.0
OE8	5.77155833917	200.0
OE9	5.81155185223	217.0
OE3	5.40464498064	194.0
