	shannon	observed_otus
KO6	6.22402551336	257.0
WT8	5.03849464021	212.0
KO2	6.09262148514	277.0
KO5	6.05472369686	267.0
OE2	5.72679987181	240.0
WT1	5.36993622065	243.0
WT2	5.90105193237	257.0
WT4	5.98292978171	275.0
KO7	5.97452355915	261.0
KO3	4.68934712126	204.0
WT6	5.76407100677	249.0
OE4	5.73538308856	240.0
KO9	5.97383683113	252.0
WT3	6.02120272742	273.0
KO1	5.83000903961	249.0
KO4	5.93910663487	242.0
WT5	5.60038388205	240.0
KO8	5.84739480299	242.0
OE6	5.69208528122	229.0
OE5	5.76972180156	220.0
WT7	6.08988019081	259.0
OE7	5.65210284682	219.0
WT9	5.47872214758	222.0
OE1	5.87556528491	231.0
OE8	5.90506667693	237.0
OE9	5.84841492503	232.0
OE3	5.51673398492	217.0
