	shannon	observed_otus
KO6	6.21968001877	199.0
WT8	4.94193627064	144.0
KO2	6.09859813711	199.0
KO5	5.96289403611	187.0
OE2	5.62845012355	164.0
WT1	5.09842195751	157.0
WT2	5.84688848782	181.0
WT4	5.88468788396	198.0
KO7	5.96437592871	187.0
KO3	4.63601805107	130.0
WT6	5.5849612089	171.0
OE4	5.59580848439	170.0
KO9	5.83946370079	172.0
WT3	5.91859519683	188.0
KO1	5.70779921975	176.0
KO4	5.84637565091	185.0
WT5	5.42742885839	167.0
KO8	5.76984124693	163.0
OE6	5.45384367092	150.0
OE5	5.6090760488	168.0
WT7	5.91255551298	180.0
OE7	5.54660448804	161.0
WT9	5.39074801673	163.0
OE1	5.67480080552	152.0
OE8	5.70691412034	156.0
OE9	5.65940146982	163.0
OE3	5.44166328148	162.0
