	shannon	observed_otus
KO6	6.25622778974	264.0
WT8	5.04590245397	213.0
KO2	6.19754409377	273.0
KO5	6.07919129687	262.0
OE2	5.69166144502	242.0
WT1	5.3577435873	259.0
WT2	5.97252533576	279.0
WT4	5.99847621838	287.0
KO7	5.85615914053	248.0
KO3	4.85870994948	208.0
WT6	5.81016971035	249.0
OE4	5.73811720427	246.0
KO9	5.90650746175	248.0
WT3	5.93718949506	263.0
KO1	5.84315246472	254.0
KO4	5.90135829395	245.0
WT5	5.56755398271	226.0
KO8	5.87524333742	250.0
OE6	5.66350790158	211.0
OE5	5.8067786911	240.0
WT7	5.962555005	242.0
OE7	5.67902420214	225.0
WT9	5.57133926809	243.0
OE1	5.83076896181	238.0
OE8	5.90996530772	229.0
OE9	5.84115845611	230.0
OE3	5.5104805115	218.0
