	shannon	observed_otus
KO6	6.08521448716	151.0
WT8	4.88311838039	117.0
KO2	5.94988320599	145.0
KO5	5.95799449741	155.0
OE2	5.33113131425	121.0
WT1	5.36660516432	138.0
WT2	5.65695591296	142.0
WT4	5.63944326602	137.0
KO7	5.63512073794	138.0
KO3	4.61689213544	111.0
WT6	5.47988222062	131.0
OE4	5.51157649741	130.0
KO9	5.838017507	141.0
WT3	5.79674013495	140.0
KO1	5.57188022069	128.0
KO4	5.76000946273	145.0
WT5	5.43216405697	123.0
KO8	5.69776101617	136.0
OE6	5.57322616003	126.0
OE5	5.5083230888	117.0
WT7	5.67394321718	131.0
OE7	5.32132604785	116.0
WT9	5.3043856784	126.0
OE1	5.63190967237	133.0
OE8	5.6675355113	130.0
OE9	5.49669372373	122.0
OE3	5.43191984225	120.0
