	shannon	observed_otus
KO6	6.33882137959	264.0
WT8	5.16731665329	222.0
KO2	6.15592152477	262.0
KO5	6.00447235394	246.0
OE2	5.67435710553	222.0
WT1	5.36711032964	227.0
WT2	5.84707837739	242.0
WT4	6.00924160165	277.0
KO7	5.99886629703	250.0
KO3	4.83507597632	199.0
WT6	5.76781694131	235.0
OE4	5.75653115859	239.0
KO9	6.08293932104	238.0
WT3	5.98923729037	249.0
KO1	5.82429596408	255.0
KO4	5.8492699036	232.0
WT5	5.5702709614	221.0
KO8	5.89888654662	236.0
OE6	5.69591713573	207.0
OE5	5.82198424284	224.0
WT7	6.03636716952	245.0
OE7	5.57150439661	202.0
WT9	5.4916201107	213.0
OE1	5.82557781883	216.0
OE8	5.90199554946	219.0
OE9	5.85848706715	217.0
OE3	5.49749038809	205.0
