	shannon	observed_otus
KO6	6.18155390518	244.0
WT8	5.08987886732	209.0
KO2	5.96986837139	231.0
KO5	6.06021423723	241.0
OE2	5.67958323564	219.0
WT1	5.34513270312	228.0
WT2	5.85560201375	250.0
WT4	5.91764032956	266.0
KO7	5.88970461931	231.0
KO3	4.71087462326	209.0
WT6	5.77131826011	218.0
OE4	5.74255970909	229.0
KO9	6.00237783597	244.0
WT3	5.96337557207	246.0
KO1	5.70353801119	236.0
KO4	5.88082513478	233.0
WT5	5.58105708399	219.0
KO8	5.80716003362	213.0
OE6	5.65994833781	208.0
OE5	5.79294269751	221.0
WT7	6.15611043918	247.0
OE7	5.6751087838	206.0
WT9	5.57640930929	228.0
OE1	5.82884315092	213.0
OE8	5.86040031457	214.0
OE9	5.8347063485	214.0
OE3	5.54553265827	204.0
