	shannon	observed_otus
KO6	6.24053009204	246.0
WT8	5.06799631414	195.0
KO2	6.14987138238	257.0
KO5	6.07374787833	240.0
OE2	5.66246759093	221.0
WT1	5.35692818967	216.0
WT2	5.91213046054	245.0
WT4	5.84656216176	242.0
KO7	5.83777850641	228.0
KO3	4.76892865936	201.0
WT6	5.85465540324	231.0
OE4	5.72594251965	223.0
KO9	6.00888485809	227.0
WT3	5.92750434941	245.0
KO1	5.78683149598	228.0
KO4	5.84669817851	221.0
WT5	5.64971811115	224.0
KO8	5.87623516637	217.0
OE6	5.6822333193	207.0
OE5	5.79329106035	207.0
WT7	6.05734972632	242.0
OE7	5.59156130092	190.0
WT9	5.47082316796	230.0
OE1	5.81865135584	202.0
OE8	5.88793722631	214.0
OE9	5.86157645492	223.0
OE3	5.5228908348	200.0
