	shannon	observed_otus
KO6	6.32236506059	290.0
WT8	5.12175259426	222.0
KO2	6.11576835601	270.0
KO5	6.1098245939	264.0
OE2	5.67203955051	240.0
WT1	5.33213935085	242.0
WT2	5.92190452552	276.0
WT4	5.88267499397	253.0
KO7	5.92177266252	254.0
KO3	4.85397081052	222.0
WT6	5.78250984353	253.0
OE4	5.73982503474	237.0
KO9	5.96878696412	242.0
WT3	5.86894213124	242.0
KO1	5.77386663962	235.0
KO4	5.95255023019	249.0
WT5	5.60989364638	235.0
KO8	5.85680257116	235.0
OE6	5.75017455905	228.0
OE5	5.78243902801	218.0
WT7	6.05928207329	254.0
OE7	5.72479246233	223.0
WT9	5.40124311033	225.0
OE1	5.89702761034	241.0
OE8	5.86498371621	228.0
OE9	5.82388920903	227.0
OE3	5.51543163521	216.0
