	shannon	observed_otus
KO6	6.26446720085	256.0
WT8	4.99941179069	207.0
KO2	6.18302171899	270.0
KO5	6.1392259024	260.0
OE2	5.6637530228	233.0
WT1	5.43797358684	240.0
WT2	5.94351342976	262.0
WT4	5.94353592513	264.0
KO7	5.89996285571	237.0
KO3	4.72608558281	203.0
WT6	5.76811139444	247.0
OE4	5.71321649131	232.0
KO9	6.00184616192	244.0
WT3	5.95795367993	257.0
KO1	5.91330629258	246.0
KO4	5.84785284698	245.0
WT5	5.46726272794	225.0
KO8	5.77293095805	235.0
OE6	5.70338800243	213.0
OE5	5.77116508819	221.0
WT7	6.10853658518	243.0
OE7	5.6121165934	197.0
WT9	5.50820364913	230.0
OE1	5.87372993757	227.0
OE8	5.86497926361	233.0
OE9	5.73696105911	216.0
OE3	5.52892164068	213.0
