	shannon	observed_otus
KO6	6.35562584546	295.0
WT8	5.04916213407	221.0
KO2	6.28329108043	297.0
KO5	6.07587942917	278.0
OE2	5.73645813531	250.0
WT1	5.24314341005	247.0
WT2	5.9281710504	281.0
WT4	6.00284195673	290.0
KO7	5.91070043328	260.0
KO3	4.91665156172	240.0
WT6	5.72427756166	258.0
KO9	5.99891817506	264.0
WT3	5.8900497244	270.0
KO1	5.76996220077	254.0
KO4	6.02282411086	282.0
WT5	5.64460166354	265.0
KO8	5.91478345186	269.0
OE6	5.74755467427	230.0
OE5	5.84957783362	250.0
WT7	6.12477606618	285.0
OE7	5.63313224724	232.0
WT9	5.62167336958	267.0
OE1	5.87053938533	245.0
OE8	5.90051495735	243.0
OE9	5.83216281509	239.0
