	shannon	observed_otus
KO6	6.21587713035	192.0
WT8	4.93452006906	146.0
KO2	6.07413880433	197.0
KO5	6.04696706656	195.0
OE2	5.50098843409	163.0
WT1	5.3113499154	190.0
WT2	5.89355891563	191.0
WT4	5.79529843991	195.0
KO7	5.75164635216	176.0
KO3	4.59551635642	145.0
WT6	5.63569716938	172.0
OE4	5.67060353386	173.0
KO9	5.83446014431	176.0
WT3	5.9204232008	190.0
KO1	5.81666003148	181.0
KO4	5.74612545862	182.0
WT5	5.36051498566	170.0
KO8	5.75024336649	173.0
OE6	5.59233701296	161.0
OE5	5.73530938979	178.0
WT7	5.96539962302	187.0
OE7	5.56456858132	168.0
WT9	5.45765355632	169.0
OE1	5.83937926582	167.0
OE8	5.8218905191	181.0
OE9	5.73779339541	161.0
OE3	5.31994444238	154.0
