	shannon	observed_otus
KO6	6.27131432819	278.0
WT8	5.12641756089	222.0
KO2	6.11771244936	274.0
KO5	6.09245155267	282.0
OE2	5.73857126312	247.0
WT1	5.37808279675	257.0
WT2	5.95406493533	286.0
WT4	5.93508083915	286.0
KO7	5.89157128697	257.0
KO3	4.89077891511	219.0
WT6	5.72538150586	243.0
KO9	6.05962426818	255.0
WT3	6.07084150299	275.0
KO1	5.83627620124	257.0
KO4	5.88945225698	265.0
WT5	5.60059463737	227.0
KO8	5.86779473813	246.0
OE6	5.73778956311	223.0
OE5	5.77256099401	236.0
WT7	6.05298092532	255.0
OE7	5.64528985726	224.0
WT9	5.60632728786	247.0
OE1	5.85795345576	241.0
OE8	5.90937205576	238.0
OE9	5.85619460738	239.0
