	shannon	observed_otus
KO6	6.20359770231	199.0
WT8	4.84974093855	146.0
KO2	5.90875797398	181.0
KO5	5.97284817021	191.0
OE2	5.50672408811	168.0
WT1	5.23021124226	191.0
WT2	5.71785302534	196.0
WT4	5.88592451838	205.0
KO7	5.93473443875	191.0
KO3	4.77531754694	149.0
WT6	5.59227877673	172.0
OE4	5.61455834746	175.0
KO9	6.01525912053	188.0
WT3	5.94862975198	187.0
KO1	5.82406521563	180.0
KO4	5.69369875526	178.0
WT5	5.39177263531	166.0
KO8	5.86644337173	182.0
OE6	5.51484246404	157.0
OE5	5.7091767977	175.0
WT7	6.03023306385	194.0
OE7	5.6744012222	176.0
WT9	5.41302906699	174.0
OE1	5.60079356831	157.0
OE8	5.76912885674	170.0
OE9	5.67763837977	173.0
OE3	5.44205172464	158.0
