	shannon	observed_otus
KO6	6.21920222004	183.0
WT8	4.94773641157	134.0
KO2	5.88792688518	179.0
KO5	5.93353690929	174.0
OE2	5.5964025725	159.0
WT1	4.99582320943	145.0
WT2	5.71668129077	180.0
WT4	5.84728028533	168.0
KO7	5.66843895784	157.0
KO3	4.77216252279	141.0
WT6	5.71713516788	160.0
OE4	5.58594748645	168.0
KO9	5.83429772334	159.0
WT3	5.79908666647	159.0
KO1	5.79534240084	179.0
KO4	5.83397539139	171.0
WT5	5.55519868453	157.0
KO8	5.78073092459	173.0
OE6	5.65379434278	148.0
OE5	5.63946041174	155.0
WT7	5.96523541813	172.0
OE7	5.50952765415	146.0
WT9	5.43955881709	163.0
OE1	5.64852124967	150.0
OE8	5.71807043215	157.0
OE9	5.85112849682	172.0
OE3	5.37606632607	144.0
