	shannon	observed_otus
KO6	6.33896353501	269.0
WT8	5.0904460746	204.0
KO2	6.16816754083	257.0
KO5	6.08441721502	255.0
OE2	5.64680736453	222.0
WT1	5.41652625759	233.0
WT2	5.94496076706	264.0
WT4	5.93585777591	252.0
KO7	5.89769671653	228.0
KO3	4.76679899306	199.0
WT6	5.81240430518	243.0
OE4	5.72371796904	230.0
KO9	6.01424280581	248.0
WT3	6.00088453334	253.0
KO1	5.71487354109	242.0
KO4	5.9585548382	257.0
WT5	5.58102092849	231.0
KO8	5.82276857811	226.0
OE6	5.69881348891	217.0
OE5	5.84736435766	237.0
WT7	6.07131201735	246.0
OE7	5.6380129106	200.0
WT9	5.447131831	217.0
OE1	5.80068886645	221.0
OE8	5.80635508356	214.0
OE9	5.82817211467	218.0
OE3	5.52397086166	209.0
