	shannon	observed_otus
KO6	6.34324346112	302.0
WT8	5.07184452564	240.0
KO2	6.1407575287	303.0
KO5	6.02415065522	294.0
OE2	5.71835366459	268.0
WT1	5.37141750745	271.0
WT2	5.95955215458	311.0
WT4	6.07231891302	303.0
KO7	5.94654298221	279.0
KO3	4.78572073629	253.0
WT6	5.68010892737	253.0
KO9	6.02890548723	261.0
WT3	5.94567580372	277.0
KO1	5.88559376478	281.0
KO4	5.90217787727	277.0
WT5	5.64689644214	267.0
KO8	5.84879960902	259.0
OE6	5.70818382148	246.0
OE5	5.83254206966	260.0
WT7	6.1549402457	291.0
OE7	5.71554855796	253.0
WT9	5.47463154073	268.0
OE1	5.87672100275	258.0
OE8	5.92200944397	255.0
OE9	5.8531353726	248.0
