	shannon	observed_otus
KO6	6.28290916061	225.0
WT8	4.89496027222	160.0
KO2	6.16286581328	225.0
KO5	5.92421481505	205.0
OE2	5.58289926094	179.0
WT1	5.30904239707	191.0
WT2	5.79442235556	225.0
WT4	5.91234800545	215.0
KO7	5.76117016965	193.0
KO3	4.83309002663	162.0
WT6	5.66578828323	194.0
OE4	5.69827412095	188.0
KO9	5.85868386939	199.0
WT3	5.86395621344	213.0
KO1	5.64608252988	193.0
KO4	5.93431039329	213.0
WT5	5.63147265705	182.0
KO8	5.69788901143	188.0
OE6	5.61553653377	173.0
OE5	5.6152454467	177.0
WT7	6.09939485209	214.0
OE7	5.58722697829	171.0
WT9	5.42198975721	190.0
OE1	5.69908229051	184.0
OE8	5.82892613409	187.0
OE9	5.61933831638	172.0
OE3	5.40791177653	169.0
