	shannon	observed_otus
KO6	5.66262318252	80.0
WT8	4.59820118855	60.0
KO2	5.39305382084	76.0
KO5	5.54583265211	84.0
OE2	5.17347317642	65.0
WT1	4.47545630533	63.0
WT2	5.45812530357	88.0
WT4	5.35054277152	77.0
KO7	5.51382261792	76.0
KO3	4.1609943765	55.0
WT6	5.12691336417	65.0
OE4	5.20973434384	72.0
KO9	5.47617455105	73.0
WT3	5.10672848187	68.0
KO1	5.31795559231	73.0
KO4	5.13429579799	69.0
WT5	4.76821465982	60.0
KO8	5.25576031194	71.0
OE6	4.85479109664	58.0
OE5	4.94686322903	61.0
WT7	5.56523036701	82.0
OE7	5.05439318027	67.0
WT9	4.95735153811	68.0
OE1	5.29267710155	70.0
OE8	5.19197408764	72.0
OE9	5.41671984628	76.0
OE3	5.13882543696	71.0
