	shannon	observed_otus
KO6	6.28383471456	280.0
WT8	5.11800384938	226.0
KO2	6.1284589133	285.0
KO5	6.11347793339	283.0
OE2	5.73162223327	266.0
WT1	5.44139524474	280.0
WT2	5.93535875307	305.0
WT4	5.98178803343	309.0
KO7	5.89768770787	286.0
KO3	4.86461182333	235.0
WT6	5.77540749892	258.0
KO9	6.07177979142	285.0
WT3	5.99396809385	284.0
KO1	5.88044254738	283.0
KO4	5.97347450104	287.0
WT5	5.54276650897	254.0
KO8	5.88915174344	250.0
OE6	5.72905078812	251.0
OE5	5.83788630693	256.0
WT7	6.14577763097	298.0
OE7	5.6458080125	247.0
WT9	5.49884915345	251.0
OE1	5.88125284664	257.0
OE8	5.93092628401	253.0
OE9	5.87487995761	258.0
