	shannon	observed_otus
KO6	6.2734498701	276.0
WT8	5.09813232537	237.0
KO2	6.13260365384	297.0
KO5	6.03234256442	280.0
OE2	5.71971038075	262.0
WT1	5.40622771046	274.0
WT2	5.95624552222	299.0
WT4	6.03380514153	290.0
KO7	5.93655264091	262.0
KO3	4.72176806271	234.0
WT6	5.7339156462	274.0
KO9	6.03901480925	276.0
WT3	5.93545340506	267.0
KO1	5.79242026853	266.0
KO4	5.84695946692	254.0
WT5	5.65564805121	257.0
KO8	5.95831676587	268.0
OE6	5.73127098877	244.0
OE5	5.8393380558	253.0
WT7	6.23502699442	288.0
OE7	5.76525589541	248.0
WT9	5.54064036545	257.0
OE1	5.85338480147	248.0
OE8	5.90857366197	251.0
OE9	5.84651251084	246.0
