	shannon	observed_otus
KO6	6.18224399982	198.0
WT8	4.9120964904	155.0
KO2	5.95977041029	190.0
KO5	6.0563015325	200.0
OE2	5.64304573805	185.0
WT1	5.27246117657	168.0
WT2	5.9005520215	204.0
WT4	5.7163703291	180.0
KO7	5.89970584026	191.0
KO3	4.71499201498	155.0
WT6	5.70121669216	167.0
OE4	5.53515175806	168.0
KO9	5.98830871654	186.0
WT3	5.8161996488	184.0
KO1	5.65314085349	176.0
KO4	5.82989268071	193.0
WT5	5.54135283699	173.0
KO8	5.80034662713	180.0
OE6	5.68724130475	172.0
OE5	5.76387000504	177.0
WT7	5.86154632231	187.0
OE7	5.59055447573	158.0
WT9	5.28586625455	166.0
OE1	5.83473592691	177.0
OE8	5.86453304017	182.0
OE9	5.69397792168	157.0
OE3	5.42132633295	151.0
