	shannon	observed_otus
KO6	6.10876391255	185.0
WT8	5.01481797054	155.0
KO2	6.01358812507	194.0
KO5	5.99981213092	196.0
OE2	5.56087001412	169.0
WT1	5.15192397273	172.0
WT2	5.78794266207	201.0
WT4	5.70489644061	173.0
KO7	5.93259475098	191.0
KO3	4.76488896582	159.0
WT6	5.52773289395	172.0
OE4	5.67047050178	182.0
KO9	5.97794102623	200.0
WT3	5.93607746884	195.0
KO1	5.74557074454	176.0
KO4	5.82173752186	190.0
WT5	5.39803525851	175.0
KO8	5.75705085342	183.0
OE6	5.6637984783	174.0
OE5	5.90001054903	187.0
WT7	5.94193015133	185.0
OE7	5.5993177617	167.0
WT9	5.41347395446	171.0
OE1	5.86235988404	176.0
OE8	5.75668181229	168.0
OE9	5.74878032457	170.0
OE3	5.46533535293	169.0
