	shannon	observed_otus
KO6	6.06764370382	160.0
WT8	5.16647739027	136.0
KO2	6.03979190055	164.0
KO5	5.93591744313	157.0
OE2	5.41124642296	127.0
WT1	5.0362176116	134.0
WT2	5.70510987829	151.0
WT4	5.81056046689	156.0
KO7	5.8008800085	153.0
KO3	4.66689782793	116.0
WT6	5.46829526044	141.0
OE4	5.58478297008	147.0
KO9	5.77519310959	144.0
WT3	5.73193722443	150.0
KO1	5.59805833652	150.0
KO4	5.76345835494	154.0
WT5	5.41714740317	135.0
KO8	5.67836982942	143.0
OE6	5.41801723527	133.0
OE5	5.66501899917	145.0
WT7	5.97036374332	153.0
OE7	5.4702988548	127.0
WT9	5.43222345352	138.0
OE1	5.75658354264	137.0
OE8	5.66581733231	133.0
OE9	5.64516897915	137.0
OE3	5.39807669323	127.0
