	shannon	observed_otus
KO6	6.24930689662	282.0
WT8	5.11516074161	226.0
KO2	6.25361665553	294.0
KO5	6.11299254408	280.0
OE2	5.67791111484	249.0
WT1	5.4235212431	248.0
WT2	6.02400858656	303.0
WT4	6.00867558188	280.0
KO7	5.92265158474	259.0
KO3	4.796357562	231.0
WT6	5.82687612458	267.0
KO9	6.02257380443	262.0
WT3	5.94076252743	283.0
KO1	5.91107053025	273.0
KO4	5.98252800673	275.0
WT5	5.60337420135	239.0
KO8	5.80725182996	242.0
OE6	5.72233154397	241.0
OE5	5.84645881326	248.0
WT7	6.16490181232	299.0
OE7	5.67134901865	224.0
WT9	5.43505566174	239.0
OE1	5.85313286376	246.0
OE8	5.92555510279	249.0
OE9	5.87251283554	242.0
