	shannon	observed_otus
KO6	6.03360355213	197.0
WT8	5.08546136216	167.0
KO2	5.97173891702	197.0
KO5	5.96132849439	194.0
OE2	5.55195839363	169.0
WT1	5.19083199951	182.0
WT2	5.81469765464	206.0
WT4	5.85491239691	207.0
KO7	5.94429168786	196.0
KO3	4.66158568201	157.0
WT6	5.59054950948	187.0
OE4	5.72140850866	186.0
KO9	5.95329826379	196.0
WT3	5.80431123501	193.0
KO1	5.72264809371	191.0
KO4	5.93681835178	206.0
WT5	5.45544172376	178.0
KO8	5.8189177078	192.0
OE6	5.63786226526	164.0
OE5	5.73646842408	186.0
WT7	6.05748316328	195.0
OE7	5.65210561171	172.0
WT9	5.44444801198	173.0
OE1	5.7544385883	172.0
OE8	5.7152299412	170.0
OE9	5.7159269491	175.0
OE3	5.45003992968	170.0
