	shannon	observed_otus
KO6	5.82580980053	120.0
WT8	4.89654187098	98.0
KO2	5.87152881721	123.0
KO5	5.75285761329	116.0
OE2	5.25113987213	105.0
WT1	5.24453014843	108.0
WT2	5.61980022737	128.0
WT4	5.61396345902	111.0
KO7	5.66419400887	113.0
KO3	4.39750985281	88.0
WT6	5.42339893496	106.0
OE4	5.54300904067	109.0
KO9	5.56440247196	107.0
WT3	5.65501450976	119.0
KO1	5.33641605868	96.0
KO4	5.35178975143	103.0
WT5	5.13588539579	91.0
KO8	5.63344842343	114.0
OE6	5.28250278399	89.0
OE5	5.5463368342	102.0
WT7	5.67854880904	113.0
OE7	5.21864663919	87.0
WT9	5.13812532524	91.0
OE1	5.5162245428	103.0
OE8	5.45099135341	91.0
OE9	5.5377453915	108.0
OE3	5.22514631173	97.0
