	shannon	observed_otus
KO6	6.07213885674	163.0
WT8	4.9632066788	111.0
KO2	5.97093940121	168.0
KO5	5.6946612409	146.0
OE2	5.56126762684	143.0
WT1	5.34557646991	146.0
WT2	5.75530868384	166.0
WT4	5.79614170695	158.0
KO7	5.63331825155	143.0
KO3	4.51867158117	109.0
WT6	5.76912869539	160.0
OE4	5.60558217596	147.0
KO9	5.87096433983	155.0
WT3	5.95007682128	159.0
KO1	5.41152872686	137.0
KO4	5.59268794881	141.0
WT5	5.43814178375	138.0
KO8	5.6525720295	143.0
OE6	5.33917642087	129.0
OE5	5.69870497513	150.0
WT7	5.83886653249	145.0
OE7	5.44018181772	130.0
WT9	5.45632472791	137.0
OE1	5.7798395884	140.0
OE8	5.61761698796	133.0
OE9	5.65818395669	137.0
OE3	5.32826290945	132.0
