	shannon	observed_otus
KO6	6.33205322115	302.0
WT8	5.08370157198	242.0
KO2	6.14889803416	301.0
KO5	6.07173499191	293.0
OE2	5.68889161936	259.0
WT1	5.38362493979	263.0
WT2	5.97405691539	294.0
WT4	5.9732067977	299.0
KO7	5.9179750405	272.0
KO3	4.88477209454	235.0
WT6	5.77095722839	263.0
KO9	6.03989459684	261.0
WT3	6.01554376259	271.0
KO1	5.90337995859	285.0
KO4	5.96527208311	267.0
WT5	5.65519862225	267.0
KO8	5.92395999456	261.0
OE6	5.69626477657	237.0
OE5	5.846757306	256.0
WT7	6.08907293269	276.0
OE7	5.6342951557	244.0
WT9	5.49134665943	265.0
OE1	5.87936896548	255.0
OE8	5.9195357822	250.0
OE9	5.85814431594	248.0
