	shannon	observed_otus
KO6	6.32719145615	291.0
WT8	5.11329933927	250.0
KO2	6.24561622784	307.0
KO5	6.08057647187	285.0
OE2	5.73026266329	267.0
WT1	5.50780758168	276.0
WT2	5.99552065662	296.0
WT4	6.02194157303	326.0
KO7	5.87716289542	273.0
KO3	4.86956417885	247.0
WT6	5.80557171157	291.0
KO9	6.08406521265	274.0
WT3	6.03171306398	285.0
KO1	5.78571273879	274.0
KO4	5.93100211896	277.0
WT5	5.55755712414	259.0
KO8	5.87459061457	254.0
OE6	5.74758845239	254.0
OE5	5.82609476183	257.0
WT7	6.12173699642	288.0
OE7	5.70793279641	250.0
WT9	5.60102313813	272.0
OE1	5.88064251721	257.0
OE8	5.92329658815	254.0
OE9	5.81296013865	250.0
