	shannon	observed_otus
KO6	6.23239808227	209.0
WT8	4.9952058776	149.0
KO2	5.98545014325	204.0
KO5	5.90182863228	200.0
OE2	5.60186198462	187.0
WT1	5.30968845139	183.0
WT2	5.70328264915	202.0
WT4	5.94542771526	221.0
KO7	5.93848352922	212.0
KO3	4.64512057775	166.0
WT6	5.65315417724	189.0
OE4	5.6633393229	188.0
KO9	5.82141021553	188.0
WT3	5.87453718307	198.0
KO1	5.8271019486	204.0
KO4	5.86046591463	203.0
WT5	5.65926022898	193.0
KO8	5.77207906429	186.0
OE6	5.57729852321	163.0
OE5	5.71769837705	190.0
WT7	5.97946024182	208.0
OE7	5.50468289801	187.0
WT9	5.43832745472	181.0
OE1	5.75895172547	184.0
OE8	5.80630082498	179.0
OE9	5.68855512553	170.0
OE3	5.4484338297	173.0
