	shannon	observed_otus
KO6	6.03464461974	162.0
WT8	4.89328763341	122.0
KO2	5.93347247041	160.0
KO5	5.73315224299	149.0
OE2	5.55234732908	139.0
WT1	5.08047662309	134.0
WT2	5.77774327527	162.0
WT4	5.75356980337	163.0
KO7	5.69422847077	150.0
KO3	4.65008047857	128.0
WT6	5.59979509247	146.0
OE4	5.48688476253	134.0
KO9	5.93013518371	154.0
WT3	5.7049361359	148.0
KO1	5.639373086	150.0
KO4	5.72942520387	149.0
WT5	5.40785769022	137.0
KO8	5.63575003992	147.0
OE6	5.55017078537	129.0
OE5	5.50530499599	132.0
WT7	5.78739626009	155.0
OE7	5.51244493224	133.0
WT9	5.46233965446	138.0
OE1	5.57643223335	127.0
OE8	5.55167580536	121.0
OE9	5.57276589786	131.0
OE3	5.18530028635	120.0
