	shannon	observed_otus
KO6	6.20621133371	226.0
WT8	5.05721743917	183.0
KO2	5.93685441284	226.0
KO5	6.01573070503	219.0
OE2	5.62481049294	200.0
WT1	5.30701755059	192.0
WT2	5.78571646154	224.0
WT4	5.82772391461	219.0
KO7	5.84697017035	211.0
KO3	4.71455513412	180.0
WT6	5.58988373261	202.0
OE4	5.6701413318	199.0
KO9	5.90098249608	207.0
WT3	5.99204014103	229.0
KO1	5.70040771882	206.0
KO4	5.83168126171	206.0
WT5	5.51450808615	194.0
KO8	5.8328669828	204.0
OE6	5.64374872632	185.0
OE5	5.84105275271	199.0
WT7	6.02798125626	211.0
OE7	5.54557275534	188.0
WT9	5.47423180124	199.0
OE1	5.71045997276	185.0
OE8	5.91192175005	200.0
OE9	5.88089581439	194.0
OE3	5.46182519163	185.0
