	shannon	observed_otus
KO6	6.29542756782	282.0
WT8	5.12546670384	228.0
KO2	6.15829512602	289.0
KO5	6.13458867412	289.0
OE2	5.70570194892	256.0
WT1	5.35731391886	256.0
WT2	5.87141154233	283.0
WT4	6.02729104073	290.0
KO7	5.99021204624	267.0
KO3	4.85461890986	232.0
WT6	5.7727071604	263.0
KO9	6.08751436951	272.0
WT3	6.10687045117	281.0
KO1	5.79574382721	254.0
KO4	6.0099586385	283.0
WT5	5.54876761428	240.0
KO8	5.90114566312	258.0
OE6	5.72071506629	241.0
OE5	5.85674783965	250.0
WT7	6.06156677795	277.0
OE7	5.73741446998	256.0
WT9	5.55882048549	245.0
OE1	5.87483570278	253.0
OE8	5.9204685254	245.0
OE9	5.85633284466	245.0
