	shannon	observed_otus
KO6	6.01710932951	152.0
WT8	4.76011029704	108.0
KO2	5.77544432889	153.0
KO5	5.89128941504	161.0
OE2	5.62985987327	151.0
WT1	5.25929440458	146.0
WT2	5.58652742623	146.0
WT4	5.64791277623	148.0
KO7	5.70386580845	147.0
KO3	4.48716665967	109.0
WT6	5.52315386267	139.0
OE4	5.53936457532	137.0
KO9	5.77376703486	149.0
WT3	5.64586606014	147.0
KO1	5.69275091089	144.0
KO4	5.70775504829	147.0
WT5	5.58694620924	147.0
KO8	5.73187385553	146.0
OE6	5.56752341739	131.0
OE5	5.53275886418	136.0
WT7	5.77276923528	141.0
OE7	5.51390248443	135.0
WT9	5.24646235857	130.0
OE1	5.61542564049	133.0
OE8	5.80818259694	143.0
OE9	5.74955666262	141.0
OE3	5.32405335344	129.0
