	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.29279085279	346.026315789	231.0	1.65331
WT8	5.10116608552	315.228571429	193.0	1.70307
KO2	6.05439863256	349.222222222	217.0	1.82647
KO5	5.96577882228	297.405405405	212.0	1.80113
OE2	5.67326691561	377.028571429	215.0	1.99279
WT1	5.31887097959	369.666666667	218.0	1.97559
WT2	5.91468527325	436.0	250.0	1.93054
WT4	5.90948747599	324.12244898	233.0	1.8793
KO7	5.85887998519	407.777777778	217.0	1.81339
KO3	4.76642378409	302.75	189.0	1.87454
WT6	5.79661577936	345.333333333	216.0	1.77251
OE4	5.68597661753	268.294117647	191.0	1.67579
KO9	5.9667586844	338.675675676	218.0	2.02536
WT3	6.0311779245	388.27027027	235.0	1.84856
KO1	5.77153239089	331.534883721	221.0	1.97507
KO4	5.9245976723	319.357142857	224.0	1.52602
WT5	5.4908575189	270.617647059	189.0	1.80081
KO8	5.71304119637	346.0	205.0	1.80111
OE6	5.65503189455	288.777777778	186.0	1.69029
OE5	5.69869651193	249.947368421	190.0	1.61772
WT7	6.09043513189	366.6	224.0	1.77437
OE7	5.56929168906	298.0	190.0	1.865
WT9	5.54055238717	382.375	215.0	1.8207
OE1	5.71304395372	262.454545455	185.0	1.7511
OE8	5.8012912071	312.21875	198.0	1.37619
OE9	5.74720873991	249.947368421	190.0	1.87928
OE3	5.49424982382	294.6	195.0	1.83961
