	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.31519802096	441.609756098	290.0	1.95349
WT8	5.08348025376	402.027027027	240.0	1.91046
KO2	6.19448596768	470.47826087	302.0	2.02216
KO5	6.06318915439	430.272727273	289.0	1.95762
OE2	5.75830020998	388.608695652	263.0	2.0867
WT1	5.35476955175	432.80952381	274.0	2.13527
WT2	5.91608532452	419.32	295.0	2.17926
WT4	6.0171435773	414.1	301.0	1.94948
KO7	5.9571718211	457.025641026	277.0	2.13119
KO3	4.80580980033	312.0	227.0	2.06572
WT6	5.79040541635	424.0	279.0	1.90689
KO9	6.04369794551	425.02173913	285.0	2.11397
WT3	6.0339902855	475.622222222	295.0	1.96777
KO1	5.9040881382	440.886363636	284.0	2.17917
KO4	5.92014678781	453.0	279.0	1.91294
WT5	5.64942395975	340.7	245.0	2.05052
KO8	5.91222906729	390.941176471	254.0	1.77868
OE6	5.71171746748	430.935483871	248.0	1.7528
OE5	5.84246654693	402.171428571	255.0	1.91176
WT7	6.07870603854	459.27027027	279.0	2.13178
OE7	5.6492101822	411.375	244.0	2.01205
WT9	5.49877442383	437.5	265.0	1.84895
OE1	5.86291122701	480.0	254.0	1.89217
OE8	5.93546746834	357.692307692	255.0	1.93802
OE9	5.80598095442	337.0	246.0	1.84519
