	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.34014329759	480.523809524	287.0	1.88405
WT8	5.03221243056	337.825	219.0	1.74227
KO2	6.11646370789	422.976744186	281.0	2.01785
KO5	6.07014004081	458.405405405	275.0	1.96726
OE2	5.73351258637	404.763157895	247.0	1.95305
WT1	5.41161053047	383.591836735	259.0	1.78786
WT2	5.94857596112	415.130434783	280.0	2.14748
WT4	5.92500173778	534.108108108	286.0	2.0614
KO7	5.90380193933	354.115384615	257.0	1.89952
KO3	4.78755668693	368.692307692	226.0	1.90055
WT6	5.79743335572	390.023809524	255.0	1.79324
KO9	6.02755625939	401.893617021	272.0	1.93522
WT3	5.98084211346	494.097560976	280.0	1.82892
KO1	5.77971723834	408.27027027	255.0	1.90165
KO4	6.02841374298	422.977272727	274.0	1.78175
WT5	5.67977131557	356.923076923	240.0	1.82651
KO8	5.80992429526	410.081081081	251.0	2.04297
OE6	5.68080208423	360.636363636	231.0	1.71076
OE5	5.87186639846	349.65	245.0	1.72627
WT7	6.10474862463	384.727272727	263.0	1.91027
OE7	5.67433114778	392.15625	228.0	1.89332
WT9	5.53061737759	358.772727273	244.0	1.98293
OE1	5.82245797325	381.0	234.0	1.56479
OE8	5.97150771363	348.071428571	244.0	1.91574
OE9	5.72471848141	405.045454545	223.0	1.83467
