	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.21442184082	319.0	203.0	1.3118
WT8	4.99725864653	240.40625	156.0	1.80041
KO2	5.94703318914	289.25	188.0	1.64097
KO5	6.05481472516	377.676470588	214.0	1.60964
OE2	5.67746586358	317.5	184.0	1.76828
WT1	5.29077558971	311.5	184.0	1.47271
WT2	5.78537870428	310.333333333	209.0	1.92778
WT4	5.80128191161	480.8	214.0	1.83626
KO7	5.83703076165	280.25	191.0	1.91327
KO3	4.78499738673	322.5	163.0	1.6839
WT6	5.70384969114	249.666666667	180.0	1.68241
OE4	5.5391274971	375.25	175.0	1.74092
KO9	5.91849033279	287.6	188.0	1.81931
WT3	5.80931813443	315.7	191.0	1.87134
KO1	5.67300288249	283.947368421	190.0	1.86561
KO4	5.8523139981	359.085714286	209.0	2.07745
WT5	5.47351193301	370.807692308	188.0	1.87361
KO8	5.82953919068	281.363636364	188.0	1.95881
OE6	5.58771979984	287.7	177.0	1.77325
OE5	5.77003729608	371.076923077	192.0	1.84368
WT7	6.05396008113	320.6	201.0	1.73994
OE7	5.54015856406	283.7	173.0	1.70212
WT9	5.47086117195	353.285714286	187.0	1.5367
OE1	5.79018106478	298.0	175.0	1.50497
OE8	5.7869503718	259.137931034	171.0	1.67485
OE9	5.69241554004	320.25	175.0	1.6681
OE3	5.47239199268	250.441176471	171.0	1.29719
