	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.31772211108	515.977272727	337.0	2.04231
WT8	5.08878840808	410.318181818	279.0	1.95553
KO2	6.15723654644	568.679245283	355.0	2.0808
KO5	6.08396126492	485.886363636	329.0	1.97587
WT1	5.4163734496	504.023255814	315.0	2.09337
WT2	6.0183489395	553.784313725	363.0	2.12118
WT4	6.1095190107	562.438596491	369.0	2.04905
KO7	5.96839692564	544.727272727	333.0	2.16087
KO3	4.9337946946	441.872340426	295.0	1.94925
WT6	5.82343249221	493.0	318.0	1.48929
KO9	6.07609376924	532.41025641	324.0	2.04347
WT3	6.01663663643	482.842105263	338.0	2.08288
KO1	5.87443000818	499.555555556	337.0	2.22336
KO4	5.99153103548	497.454545455	345.0	2.08626
WT5	5.59250089258	414.734693878	299.0	2.19343
KO8	5.99378497543	467.352941176	325.0	2.02457
WT7	6.15163702988	524.956521739	337.0	1.99909
OE7	5.7240585111	372.444444444	288.0	2.01249
WT9	5.54665091523	516.066666667	321.0	1.99581
OE9	5.8903021709	414.022222222	295.0	1.97365
