	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.03639545582	314.884615385	171.0	1.71314
WT8	4.97271858853	238.0	133.0	1.14934
KO2	5.93728878189	282.0	168.0	1.58945
KO5	5.87775454884	257.689655172	162.0	1.67296
OE2	5.43893735004	258.75	138.0	1.80371
WT1	5.02186992974	221.833333333	139.0	1.68799
WT2	5.86211659249	322.6	180.0	1.7959
WT4	5.84388969454	333.464285714	174.0	1.77793
KO7	5.77427926496	313.681818182	159.0	1.50171
KO3	4.55925644603	245.0	119.0	1.66204
WT6	5.58109579165	310.142857143	152.0	1.33437
OE4	5.60856634567	291.045454545	151.0	1.51628
KO9	5.83985474145	267.37037037	159.0	1.65613
WT3	5.84727649494	250.583333333	165.0	1.75809
KO1	5.66667343464	260.636363636	160.0	1.68332
KO4	5.9407462112	276.0	174.0	1.66369
WT5	5.27471094808	284.5	142.0	1.56571
KO8	5.61011612525	292.3	146.0	1.50257
OE6	5.52757244992	219.217391304	137.0	1.46233
OE5	5.68663709269	239.916666667	145.0	1.19434
WT7	6.01973481835	288.344827586	171.0	1.67329
OE7	5.44024440867	229.260869565	136.0	1.40405
WT9	5.37622128155	298.034482759	163.0	1.62752
OE1	5.71620254906	247.333333333	150.0	1.63142
OE8	5.74100332297	196.058823529	144.0	1.3643
OE9	5.63449387809	262.538461538	150.0	1.35229
OE3	5.33921402135	207.0	135.0	1.5892
