	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.09274111822	239.2	161.0	1.75608
WT8	4.83259045575	195.0	119.0	1.19922
KO2	5.86855190046	270.333333333	165.0	1.72626
KO5	5.95945363968	272.333333333	167.0	1.81403
OE2	5.48496859327	232.260869565	139.0	1.38782
WT1	5.25493020821	272.0	152.0	1.87647
WT2	5.73113756137	339.875	173.0	1.69048
WT4	5.68248461539	314.7	169.0	1.67552
KO7	5.87411297399	259.972972973	168.0	1.46086
KO3	4.70750123415	223.620689655	133.0	1.17712
WT6	5.64717368596	237.774193548	153.0	1.45205
OE4	5.61711391049	259.04	151.0	1.33094
KO9	5.76592817346	225.029411765	154.0	1.70408
WT3	5.93051750374	288.90625	172.0	1.71215
KO1	5.5174330115	224.8	139.0	1.68125
KO4	5.70497324724	295.0	152.0	1.71657
WT5	5.3187509238	291.636363636	148.0	1.33817
KO8	5.88791448576	270.965517241	162.0	1.56172
OE6	5.6189291043	291.076923077	157.0	1.52488
OE5	5.71431656726	216.730769231	144.0	1.5227
WT7	5.92174378326	288.535714286	167.0	1.6372
OE7	5.49095255317	240.4	141.0	1.6901
WT9	5.3338269885	220.964285714	142.0	1.26583
OE1	5.74896315611	218.565217391	139.0	1.30067
OE8	5.6615929933	268.12	148.0	1.72013
OE9	5.52017119979	253.541666667	141.0	1.02977
OE3	5.43927577118	263.454545455	144.0	1.5865
