	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.08151285104	235.12	130.0	1.24842
WT8	4.75120378807	204.625	94.0	0.98787
KO2	5.66975739605	177.5	111.0	1.49588
KO5	5.65687195251	206.636363636	115.0	1.60808
OE2	5.23505932299	185.352941176	98.0	1.22212
WT1	4.96552432449	204.526315789	105.0	1.28202
WT2	5.70547151474	216.666666667	115.0	1.48662
WT4	5.62666436426	298.647058824	122.0	1.58446
KO7	5.65075472417	219.105263158	113.0	1.48261
KO3	4.50245457272	151.5625	84.0	1.56156
WT6	5.25531096191	213.066666667	99.0	1.1275
OE4	5.52878677041	229.368421053	113.0	1.44136
KO9	5.57666279874	229.0	114.0	1.60789
WT3	5.52056596827	217.0	113.0	1.33551
KO1	5.64852960138	246.105263158	119.0	1.44885
KO4	5.75395074456	300.0	130.0	1.57833
WT5	5.19880272053	205.117647059	101.0	1.14607
KO8	5.49023843457	223.0	105.0	1.31954
OE6	5.50222742626	193.714285714	99.0	1.29404
OE5	5.40191971001	189.4375	100.0	1.10684
WT7	5.86984786768	224.4	125.0	1.21831
OE7	5.63600075909	161.0	108.0	1.42506
WT9	5.37662488915	160.652173913	103.0	1.37669
OE1	5.64887886912	161.368421053	102.0	1.09418
OE8	5.49979881783	202.666666667	100.0	1.37264
OE9	5.49744087495	139.555555556	94.0	1.02012
OE3	5.07346683012	151.8	93.0	1.06856
