	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33226435857	490.5	333.0	2.02874
WT8	5.10322885434	406.784313725	276.0	1.97456
KO2	6.25219089929	554.018518519	358.0	2.19178
KO5	6.0866482594	544.348837209	334.0	1.86268
WT1	5.36545427933	465.118644068	323.0	2.26959
WT2	5.9839244121	528.0	348.0	2.21784
WT4	6.06373371154	552.684210526	354.0	2.0732
KO7	5.9949240326	440.375	315.0	1.98297
KO3	4.88935425428	438.227272727	284.0	1.8578
WT6	5.87654924781	457.8	315.0	1.87336
KO9	6.04580321492	554.5	325.0	2.08118
WT3	6.07305167742	483.322033898	339.0	2.21935
KO1	5.90015490579	453.468085106	314.0	2.0239
KO4	5.94320247961	461.418181818	325.0	2.20472
WT5	5.60155399278	413.188679245	298.0	2.13077
KO8	5.96556483513	488.234042553	318.0	1.92054
OE6	5.76175304164	405.090909091	281.0	1.92451
WT7	6.09517316386	475.526315789	309.0	1.95434
OE7	5.71129533674	380.06122449	277.0	1.98741
WT9	5.54952038529	440.685185185	304.0	1.98275
OE9	5.84920959462	392.166666667	279.0	1.95863
