	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3582114723	599.630434783	382.0	2.21991
WT8	5.15028234704	447.042553191	310.0	2.05783
KO2	6.21775126608	562.918032787	387.0	2.26514
KO5	6.18476542571	548.559322034	386.0	2.08625
WT1	5.46495049576	513.7	346.0	2.24773
WT2	5.99033147255	639.0	402.0	2.15444
WT4	6.04156429919	592.638888889	407.0	2.06393
KO7	6.08246100559	557.5	358.0	2.13024
KO3	4.93162002598	437.396226415	318.0	2.19965
WT6	5.8140347761	510.344827586	359.0	2.07697
KO9	6.05412404522	483.5625	347.0	2.20502
WT3	6.05570682905	559.886792453	371.0	2.31413
KO1	5.88372891789	517.637931034	364.0	2.27049
KO4	5.97557681527	506.411764706	352.0	2.10962
WT5	5.63529818492	412.157894737	320.0	2.0947
KO8	5.96173546451	478.981132075	342.0	1.86338
WT7	6.17785693114	572.0	374.0	2.24899
WT9	5.60552033823	556.5	351.0	2.21222
