	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3781937105	553.508196721	394.0	2.13711
WT8	5.15363036956	486.1	342.0	1.926
KO2	6.21412796998	535.090909091	396.0	2.19024
KO5	6.15255682311	607.56	390.0	2.12408
WT1	5.5014248783	528.859375	379.0	2.21889
WT2	6.01613482897	537.118644068	395.0	2.28512
WT4	6.07305238198	648.0	418.0	2.11795
KO7	6.01499448082	536.705128205	401.0	2.24881
KO3	4.85768139161	470.166666667	341.0	2.2293
WT6	5.85548974232	456.666666667	358.0	1.94321
KO9	6.1446874462	552.5	388.0	2.29245
WT3	6.06178227773	519.241935484	384.0	2.27085
KO1	5.94536912137	554.055555556	379.0	2.17438
KO4	6.00082292038	608.0	376.0	2.25657
WT5	5.65179726408	478.222222222	346.0	1.99765
KO8	5.95233453615	620.333333333	360.0	1.93224
WT7	6.1442707262	539.220588235	392.0	2.24172
WT9	5.58528876115	505.93220339	366.0	2.21894
