	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.21647439649	370.405405405	220.0	2.05101
WT8	5.07884288711	343.0	169.0	1.81534
KO2	5.98640088488	284.384615385	195.0	1.83874
KO5	5.90838118974	363.37037037	198.0	1.37431
OE2	5.63656022725	481.9	193.0	1.62856
WT1	5.34826685301	335.6	197.0	1.88149
WT2	5.95933932765	289.886792453	216.0	1.8362
WT4	5.82772376019	338.0	200.0	1.83983
KO7	5.92268614728	369.451612903	200.0	1.73549
KO3	4.82796157058	230.0	161.0	1.71999
WT6	5.73333372703	250.375	181.0	1.32494
OE4	5.61854660233	297.24	174.0	1.87139
KO9	5.94276352992	288.717948718	195.0	1.81088
WT3	5.67381393108	328.2	182.0	1.71695
KO1	5.63351772583	286.129032258	179.0	1.72174
KO4	5.80817582753	291.7	196.0	1.83639
WT5	5.49798329297	327.615384615	177.0	1.35048
KO8	5.79094611452	342.875	187.0	1.81926
OE6	5.65529417445	286.5	179.0	1.73178
OE5	5.62516471308	261.073170732	184.0	1.66559
WT7	5.99994356735	328.5	195.0	1.82265
OE7	5.53923152134	263.0	172.0	1.44666
WT9	5.44434254988	275.228571429	178.0	1.65831
OE1	5.73026023036	273.777777778	171.0	1.55429
OE8	5.80957993356	257.022727273	187.0	1.67474
OE9	5.68913866017	242.964285714	164.0	1.24478
OE3	5.46584839641	290.206896552	170.0	1.68522
