	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35046001925	503.0	317.0	2.08062
WT8	5.09260483834	350.833333333	261.0	1.85602
KO2	6.21709681008	469.518518519	326.0	2.18304
KO5	6.13559570762	491.593220339	336.0	1.90767
WT1	5.36958504541	412.88372093	281.0	1.99218
WT2	6.01020128484	506.454545455	342.0	2.15753
WT4	6.04689299073	569.319148936	341.0	2.07105
KO7	5.97087561592	418.375	298.0	2.1372
KO3	4.8264467908	395.1875	268.0	1.8028
WT6	5.82923103725	427.775	286.0	1.94322
KO9	6.07299547876	470.782608696	305.0	1.92139
WT3	5.99521052462	468.456521739	308.0	2.20471
KO1	5.86286657599	404.058823529	297.0	1.98286
KO4	5.99624233935	402.185185185	303.0	2.05122
WT5	5.60961225991	370.403846154	279.0	1.89167
KO8	5.84914409577	505.153846154	300.0	1.96607
OE6	5.72151834752	373.857142857	263.0	1.90251
OE5	5.84994972451	385.857142857	275.0	1.91176
WT7	6.13436128649	423.054545455	308.0	2.03581
OE7	5.72084623551	431.085714286	266.0	1.99749
WT9	5.48324624771	410.32	286.0	2.00647
OE9	5.85700496473	386.813953488	274.0	1.96097
