	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.16446601478	305.9	208.0	1.70738
WT8	5.1002455187	311.103448276	173.0	1.29978
KO2	6.10224496381	340.5	204.0	1.959
KO5	6.09482760117	336.837837838	211.0	1.83933
OE2	5.62780342507	331.038461538	177.0	1.80737
WT1	5.12220062194	317.035714286	174.0	1.7548
WT2	5.8134378569	273.238095238	198.0	1.92995
WT4	5.7635104298	321.222222222	189.0	1.9584
KO7	5.78473740288	294.433333333	181.0	1.7564
KO3	4.5738712188	245.5	153.0	1.75964
WT6	5.73386050757	302.535714286	181.0	1.78584
OE4	5.6825953441	263.157894737	180.0	1.17663
KO9	5.92306516207	309.428571429	195.0	1.65187
WT3	5.7826911367	310.75	197.0	1.81877
KO1	5.65770261476	341.5	182.0	1.68834
KO4	5.78658573707	290.24137931	184.0	1.77279
WT5	5.4139257958	308.222222222	176.0	1.53282
KO8	5.78858884076	290.088235294	190.0	1.73973
OE6	5.57363317981	255.363636364	169.0	1.54076
OE5	5.70148254218	225.617647059	170.0	1.66558
WT7	5.85304042052	265.428571429	184.0	1.74034
OE7	5.55742630398	262.333333333	165.0	1.29336
WT9	5.45340404872	365.785714286	189.0	1.75927
OE1	5.712674088	256.277777778	175.0	1.81305
OE8	5.87439518954	261.026315789	182.0	1.65409
OE9	5.59024788665	231.03030303	162.0	1.3292
OE3	5.42973729878	239.078947368	168.0	1.76305
